Litterbag datasheet - coarse - serial incubations - ALL RAW DATA,,,,,,,,,,,,,,,
Bag ID,Rhodo/Acer,Starting dry mass (g),Starting dry - HL,Starting AFDM,Final dry mass (g),prop sample AFDM,Final AFDM,%AFDM rem,Tin mass (g),Tin + DM (g),Tin + Ash (g),Date deployed,Date Collected,Site,Notes
C0079,A,5.03,4.6775,4.455425417,0.25,0.778473581,0.194618395,4.368121494,3.5272,3.7827,3.5838,4/6/2018,6/6/2018,WS07,
C0080,A,5.04,4.6875,4.464950645,0.26,0.840607211,0.218557875,4.894967316,3.5341,3.7976,3.5761,4/6/2018,6/6/2018,WS07,
C0081,A,5.07,4.7175,4.493526329,1.98,0.904231967,1.790379295,39.84352518,3.5173,5.4762,3.7049,4/6/2018,6/6/2018,WS31,
C0082,A,5.01,4.6575,4.436374961,3.29,0.710012806,2.335942131,52.65429886,3.6243,6.9041,4.5754,4/6/2018,6/6/2018,WS31,
C0083,A,5.01,4.6575,4.436374961,2.46,0.914180276,2.24888348,50.69191625,3.5436,4.8172,3.6529,4/6/2018,6/6/2018,WS31,
C0084,A,4.95,4.5975,4.379223593,2.28,0.895385574,2.041479108,46.61737555,3.5451,5.7924,3.7802,4/6/2018,6/6/2018,WS31,
C0085,A,4.96,4.6075,4.388748821,0.73,0.907433578,0.662426512,15.09374401,3.5461,4.2537,3.6116,4/6/2018,6/6/2018,WS36,
C0086,A,5.03,4.6775,4.455425417,0.73,0.89275843,0.651713654,14.62741698,3.6495,4.3731,3.7271,4/6/2018,6/6/2018,WS36,
C0087,A,4.94,4.5875,4.369698365,0.71,0.858196256,0.609319342,13.94419686,3.5332,4.2384,3.6332,4/6/2018,6/6/2018,WS36,
C0088,A,5.06,4.7075,4.484001101,0.5,0.862173649,0.431086825,9.61388757,3.5421,4.0362,3.6102,4/6/2018,6/6/2018,WS36,
C0089,A,5,4.6475,4.426849733,NA,0.853727145,NA,NA,3.5358,3.6069,3.5462,4/6/2018,6/6/2018,WS01,not enough to weigh on big balance
C0090,A,4.96,4.6075,4.388748821,NA,0.821727019,NA,NA,3.5345,3.5704,3.5409,4/6/2018,6/6/2018,WS01,not enough to weigh on big balance
C0091,A,4.91,4.5575,4.341122681,0.02,0.859050445,0.017181009,0.395773402,3.6527,3.7201,3.6622,4/6/2018,6/6/2018,WS01,
C0092,A,5.01,4.6575,4.436374961,NA,0.804627249,NA,NA,3.5345,3.6123,3.5497,4/6/2018,6/6/2018,WS01,not enough to weigh on big balance
C0093,A,5.02,4.6675,4.445900189,2.12,0.855103396,1.812819199,40.77507641,3.5493,5.6577,3.8548,4/6/2018,6/6/2018,WS32,
C0094,A,5.09,4.7375,4.512576785,2.7,0.73927855,1.996052084,44.23308851,3.6378,6.2797,4.3266,4/6/2018,6/6/2018,WS32,
C0095,A,4.92,4.5675,4.350647909,1.96,0.909105034,1.781845867,40.9558738,3.546,5.4768,3.7215,4/6/2018,6/6/2018,WS32,
C0096,A,4.95,4.5975,4.379223593,2.11,0.892473634,1.883119367,43.00121534,3.5207,5.6067,3.745,4/6/2018,6/6/2018,WS32,
C0097,R,5.02,4.96375,4.743784122,3.89,0.919174857,3.575590192,75.37421815,3.5563,7.4635,3.8721,5/9/2018,7/5/2018,WS31,
C0098,R,5.02,4.96375,4.743784122,4.11,0.932967006,3.834494396,80.83197501,3.5293,7.6422,3.805,5/9/2018,7/5/2018,WS31,
C0099,R,5.05,4.99375,4.772454688,3.84,0.933831766,3.585913981,75.13772714,3.5179,7.3566,3.7719,5/9/2018,7/5/2018,WS31,
C0100,R,4.97,4.91375,4.695999845,3.61,0.936378241,3.380325449,71.98308264,3.6556,7.266,3.8853,5/9/2018,7/5/2018,WS31,
C0101,R,5,4.94375,4.724670411,3.43,0.929763438,3.189088594,67.49864681,3.5631,6.9787,3.803,5/9/2018,7/5/2018,WS06,
C0102,R,4.93,4.87375,4.657772423,4.12,0.908599653,3.743430569,80.36954642,3.5026,7.5923,3.8764,5/9/2018,7/5/2018,WS06,
C0103,R,5,4.94375,4.724670411,3.91,0.928097543,3.628861395,76.80665696,3.6411,7.545,3.9218,5/9/2018,7/5/2018,WS06,
C0104,R,4.94,4.88375,4.667329278,3.29,0.925731387,3.045656263,65.25479737,3.5722,6.8468,3.8154,5/9/2018,7/5/2018,WS06,
C0105,R,5.1,5.04375,4.820238965,3.34,0.935781189,3.125509172,64.84137393,3.5415,6.8832,3.7561,5/9/2018,7/5/2018,WS13,
C0106,R,5.06,5.00375,4.782011544,3.36,0.926365443,3.11258789,65.08951016,3.6127,6.9834,3.8609,5/9/2018,7/5/2018,WS13,
C0107,R,5.05,4.99375,4.772454688,3,0.929005122,2.787015366,58.39794294,3.5439,6.492,3.7532,5/9/2018,7/5/2018,WS13,
C0108,R,5.01,4.95375,4.734227266,3.21,0.919414952,2.951321996,62.34009965,3.6671,6.86,3.9244,5/9/2018,7/5/2018,WS13,
C0109,R,4.96,4.90375,4.686442989,3.41,0.918964101,3.133667586,66.8666533,3.5406,6.9502,3.8169,5/9/2018,7/5/2018,WS01,
C0110,R,5.09,5.03375,4.81068211,3.84,0.922022933,3.540568062,73.59804662,3.6081,7.4105,3.9046,5/9/2018,7/5/2018,WS01,
C0111,R,5.07,5.01375,4.791568399,2.41,0.852032254,2.053397732,42.85439675,3.625,6.0681,3.9865,5/9/2018,7/5/2018,WS01,
C0112,R,4.99,4.93375,4.715113556,2.85,0.905888983,2.581783601,54.75549148,3.6743,6.5135,3.9415,5/9/2018,7/5/2018,WS01,
C0113,R,5.04,4.98375,4.762897833,3.3,0.933959112,3.082065069,64.70987153,3.6193,6.9112,3.8367,5/9/2018,7/5/2018,WS27,
C0114,R,5.01,4.95375,4.734227266,3.4,0.941395704,3.200745393,67.60861303,3.6586,7.0662,3.8583,5/9/2018,7/5/2018,WS27,
C0115,R,4.98,4.92375,4.7055567,3.21,0.92973912,2.984462574,63.42421873,3.5496,6.7733,3.7761,5/9/2018,7/5/2018,WS27,
C0116,R,5.02,4.96375,4.743784122,3.47,0.945781991,3.281863507,69.1823958,3.5431,6.7081,3.7147,5/9/2018,7/5/2018,WS27,
C0117,R,4.98,4.92375,4.7055567,2.21,0.93363834,2.063340732,43.84902496,3.546,5.7536,3.6925,5/9/2018,7/5/2018,WS18,
C0118,R,5.05,4.99375,4.772454688,3.16,0.94015628,2.970893844,62.25085492,3.5345,6.6827,3.7229,5/9/2018,7/5/2018,WS18,
C0119,R,4.92,4.86375,4.648215567,2.83,0.859609929,2.432696099,52.33612908,3.6477,6.4677,4.0436,5/9/2018,7/5/2018,WS18,
C0120,R,4.96,4.90375,4.686442989,2.31,0.913374853,2.10989591,45.02126486,3.5118,5.8079,3.7107,5/9/2018,7/5/2018,WS18,
C0121,R,5.02,4.96375,4.743784122,3.9,0.916825315,3.575618729,75.37481971,3.6282,7.5152,3.9515,5/9/2018,7/5/2018,WS07,COLL IN JUNE
C0122,R,4.93,4.87375,4.657772423,4.66,0.939391947,4.377566475,93.98412111,3.6355,6.678,3.8199,5/9/2018,7/5/2018,WS07,COLL IN JUNE
C0123,R,5.05,4.99375,4.772454688,4.24,0.833658513,3.534712097,74.06486447,3.6466,7.8494,4.3457,5/9/2018,7/5/2018,WS07,COLL IN JUNE
C0124,R,4.99,4.93375,4.715113556,4.15,0.918477034,3.811679689,80.83961594,3.5157,5.7298,3.6962,5/9/2018,7/5/2018,WS07,COLL IN JUNE
