"date","stream","qls","POC_in_gd","temp.celsius","avg_k","reach.top.","reach.to_1","reach.bott","reach.bo_1","weir.lat","weir.long","stream.nam","reference","om_collect","serial_yea","direction_","xcoord","ycoord","zcoord","basin_id","geometry"
2017-11-07,"WS31",10.92800926,2.38917641344523,13.61975,NA,35.056493,-83.450184,35.056502,-83.449797,NA,NA,"Mill Branch","Y","2018-2019","2017-2018","Down",-83.4498097478076,35.056423538953,0,"ShopeFork",c(668799.704150721, 505304.228684782, 0)
2017-11-03,"WS36",23.38275463,4.06066813104381,11.91195833,NA,35.05761,-83.46712,35.0577,-83.46658,NA,NA,"Pinnacle","Y","2017-2018","2017-2018","Down",-83.4666398204254,35.0577950397657,0,"ShopeFork",c(663790.680633725, 506028.978639395, 0)
2017-11-04,"WS36",22.06701389,5.17174146840388,12.36315625,NA,35.05761,-83.46712,35.0577,-83.46658,NA,NA,"Pinnacle","Y","2017-2018","2017-2018","Down",-83.4666398204254,35.0577950397657,0,"ShopeFork",c(663790.680633725, 506028.978639395, 0)
2017-11-05,"WS36",22.08402778,2.13899148805351,12.77675,NA,35.05761,-83.46712,35.0577,-83.46658,NA,NA,"Pinnacle","Y","2017-2018","2017-2018","Down",-83.4666398204254,35.0577950397657,0,"ShopeFork",c(663790.680633725, 506028.978639395, 0)
2017-11-06,"WS36",20.38263889,3.57639819144611,12.91435417,NA,35.05761,-83.46712,35.0577,-83.46658,NA,NA,"Pinnacle","Y","2017-2018","2017-2018","Down",-83.4666398204254,35.0577950397657,0,"ShopeFork",c(663790.680633725, 506028.978639395, 0)
2017-11-07,"WS36",28.36215278,0.883884568567417,12.91552083,NA,35.05761,-83.46712,35.0577,-83.46658,NA,NA,"Pinnacle","Y","2017-2018","2017-2018","Down",-83.4666398204254,35.0577950397657,0,"ShopeFork",c(663790.680633725, 506028.978639395, 0)
2017-11-02,"WS27",19.865625,1.64619272790981,10.45780208,NA,35.03764,-83.45911,35.03817,-83.45863,NA,NA,"Upper Ball Creek/Hard Luck","Y","2017-2018","2017-2018","UP",-83.4589206160796,35.0383714717984,0,"BallCreek",c(665780.94115299, 498863.352815053, 0)
2017-11-03,"WS27",18.31736111,1.58898938807351,11.08358333,NA,35.03764,-83.45911,35.03817,-83.45863,NA,NA,"Upper Ball Creek/Hard Luck","Y","2017-2018","2017-2018","UP",-83.4589206160796,35.0383714717984,0,"BallCreek",c(665780.94115299, 498863.352815053, 0)
2017-11-04,"WS27",16.95416667,2.25868521730633,11.62702083,NA,35.03764,-83.45911,35.03817,-83.45863,NA,NA,"Upper Ball Creek/Hard Luck","Y","2017-2018","2017-2018","UP",-83.4589206160796,35.0383714717984,0,"BallCreek",c(665780.94115299, 498863.352815053, 0)
2017-11-05,"WS27",16.15520833,1.711355547003,12.06958333,NA,35.03764,-83.45911,35.03817,-83.45863,NA,NA,"Upper Ball Creek/Hard Luck","Y","2017-2018","2017-2018","UP",-83.4589206160796,35.0383714717984,0,"BallCreek",c(665780.94115299, 498863.352815053, 0)
2017-11-06,"WS27",15.153125,2.81524016003556,12.30188542,NA,35.03764,-83.45911,35.03817,-83.45863,NA,NA,"Upper Ball Creek/Hard Luck","Y","2017-2018","2017-2018","UP",-83.4589206160796,35.0383714717984,0,"BallCreek",c(665780.94115299, 498863.352815053, 0)
2017-11-07,"WS27",17.21145833,2.70970142971079,12.34026042,NA,35.03764,-83.45911,35.03817,-83.45863,NA,NA,"Upper Ball Creek/Hard Luck","Y","2017-2018","2017-2018","UP",-83.4589206160796,35.0383714717984,0,"BallCreek",c(665780.94115299, 498863.352815053, 0)
2017-11-02,"WS36",25.16354167,2.74800236329341,11.27433333,NA,35.05761,-83.46712,35.0577,-83.46658,NA,NA,"Pinnacle","Y","2017-2018","2017-2018","Down",-83.4666398204254,35.0577950397657,0,"ShopeFork",c(663790.680633725, 506028.978639395, 0)
2017-11-02,"WS14",9.432407407,3.42112291221401,11.23838542,NA,35.05486,-83.43181,35.05545,-83.43208,NA,NA,"Hugh White Creek","Y","2017-2018","2017-2018","Down",-83.4320156322924,35.0550979137504,0,"BallCreek",c(674097.896104071, 504584.125776826, 0)
2017-11-03,"WS14",9.037037037,2.83995555503828,12.14264583,NA,35.05486,-83.43181,35.05545,-83.43208,NA,NA,"Hugh White Creek","Y","2017-2018","2017-2018","Down",-83.4320156322924,35.0550979137504,0,"BallCreek",c(674097.896104071, 504584.125776826, 0)
2017-11-04,"WS14",8.691087963,0.7652579898077,12.92127083,NA,35.05486,-83.43181,35.05545,-83.43208,NA,NA,"Hugh White Creek","Y","2017-2018","2017-2018","Down",-83.4320156322924,35.0550979137504,0,"BallCreek",c(674097.896104071, 504584.125776826, 0)
2017-11-05,"WS14",8.451041667,0,13.58951042,NA,35.05486,-83.43181,35.05545,-83.43208,NA,NA,"Hugh White Creek","Y","2017-2018","2017-2018","Down",-83.4320156322924,35.0550979137504,0,"BallCreek",c(674097.896104071, 504584.125776826, 0)
2017-11-06,"WS14",8.246296296,1.86594061414829,13.91,NA,35.05486,-83.43181,35.05545,-83.43208,NA,NA,"Hugh White Creek","Y","2017-2018","2017-2018","Down",-83.4320156322924,35.0550979137504,0,"BallCreek",c(674097.896104071, 504584.125776826, 0)
2017-11-07,"WS14",12.89895833,1.24478643177986,13.868,NA,35.05486,-83.43181,35.05545,-83.43208,NA,NA,"Hugh White Creek","Y","2017-2018","2017-2018","Down",-83.4320156322924,35.0550979137504,0,"BallCreek",c(674097.896104071, 504584.125776826, 0)
2017-11-02,"WS07",7.989583333,2.34390865657318,12.41273958,NA,35.06364,-83.44026,35.06362,-83.43964,NA,NA,"Big Hurricane Branch","Y","2017-2018","2017-2018","Down",-83.4401559243887,35.0634676547123,0,"ShopeFork",c(671800.430361532, 507735.961403872, 0)
2017-11-03,"WS07",7.750578704,3.27810582577028,13.14807292,NA,35.06364,-83.44026,35.06362,-83.43964,NA,NA,"Big Hurricane Branch","Y","2017-2018","2017-2018","Down",-83.4401559243887,35.0634676547123,0,"ShopeFork",c(671800.430361532, 507735.961403872, 0)
2017-11-04,"WS07",7.586689815,0,13.6555,NA,35.06364,-83.44026,35.06362,-83.43964,NA,NA,"Big Hurricane Branch","Y","2017-2018","2017-2018","Down",-83.4401559243887,35.0634676547123,0,"ShopeFork",c(671800.430361532, 507735.961403872, 0)
2017-11-05,"WS07",7.450115741,1.49225797502015,14.16069792,NA,35.06364,-83.44026,35.06362,-83.43964,NA,NA,"Big Hurricane Branch","Y","2017-2018","2017-2018","Down",-83.4401559243887,35.0634676547123,0,"ShopeFork",c(671800.430361532, 507735.961403872, 0)
2017-11-06,"WS07",7.32037037,0.510662256955479,14.2855625,NA,35.06364,-83.44026,35.06362,-83.43964,NA,NA,"Big Hurricane Branch","Y","2017-2018","2017-2018","Down",-83.4401559243887,35.0634676547123,0,"ShopeFork",c(671800.430361532, 507735.961403872, 0)
2017-11-07,"WS07",10.85763889,1.37617848683851,14.1169375,NA,35.06364,-83.44026,35.06362,-83.43964,NA,NA,"Big Hurricane Branch","Y","2017-2018","2017-2018","Down",-83.4401559243887,35.0634676547123,0,"ShopeFork",c(671800.430361532, 507735.961403872, 0)
