Litterbag datasheet - fine - serial incubations -ALL RAW DATA,,,,,,,,,,,,,,
Bag ID,Rhodo/Acer,Starting dry mass (g),Starting AFDM,Final dry mass (g),Final AFDM,%AFDM rem,Tin Mass (g),Tin + DM (g),Tin + Ash (g),Date deployed,Date Collected,Site,Notes,
,,,,,,,,,,,,,,
F0001,R,1.5,1.433528317,1.2730,1.2004,83.7374,3.6089,4.8819,3.6815,9/21/2017,11/15/2017,WS36,,
F0002,R,1.56,1.49086945,1.3946,1.2983,87.0834,3.6365,5.0311,3.7328,9/21/2017,11/15/2017,WS36,,
F0003,R,1.74,1.662892848,1.4867,1.3998,84.1786,3.6777,5.1644,3.7646,9/21/2017,11/15/2017,WS36,,
F0004,R,1.71,1.634222281,1.4302,1.3359,81.7453,3.6343,5.0645,3.7286,9/21/2017,11/15/2017,WS36,,
F0005,R,1.5,1.433528317,1.3093,1.2236,85.3558,3.5609,4.8702,3.6466,9/21/2017,11/15/2017,WS31,,
F0006,R,1.49,1.423971461,1.2902,1.2074,84.7910,3.6289,4.9191,3.7117,9/21/2017,11/15/2017,WS31,,
F0007,R,1.62,1.548210582,1.3434,1.2658,81.7589,3.6944,5.0378,3.772,9/21/2017,11/15/2017,WS31,,
F0008,R,1.79,1.710677125,1.7393,1.4620,85.4632,3.6445,5.3838,3.9218,9/21/2017,11/15/2017,WS31,,
F0009,R,1.5,1.433528317,1.3265,1.2664,88.3415,3.6206,4.9471,3.6807,9/21/2017,11/15/2017,WS32,,
F0010,R,1.75,1.672449703,1.4456,1.3545,80.9890,3.652,5.0976,3.7431,9/21/2017,11/15/2017,WS32,,
F0011,R,1.58,1.50998316,1.3924,1.3041,86.3652,3.612,5.0044,3.7003,9/21/2017,11/15/2017,WS32,,
F0012,R,1.65,1.576881149,1.4379,1.3331,84.5403,3.6075,5.0454,3.7123,9/21/2017,11/15/2017,WS32,,
F0013,R,1.65,1.576881149,1.4100,1.2459,79.0104,3.5884,4.9984,3.7525,9/21/2017,11/15/2017,WS07,,
F0014,R,1.62,1.548210582,1.3420,1.2063,77.9158,3.5974,4.9394,3.7331,9/21/2017,11/15/2017,WS07,,
F0015,R,1.63,1.557767438,1.3529,1.2716,81.6296,3.6262,4.9791,3.7075,9/21/2017,11/15/2017,WS07,,
F0016,R,1.59,1.519540016,1.3683,1.2353,81.2943,3.627,4.9953,3.76,9/21/2017,11/15/2017,WS07,,
F0017,R,1.46,1.395300895,1.2188,1.1594,83.0932,3.6489,4.8677,3.7083,9/21/2017,11/15/2017,WS02,,
F0018,R,1.56,1.49086945,1.3419,1.2518,83.9644,3.6101,4.952,3.7002,9/21/2017,11/15/2017,WS02,,
F0019,R,1.46,1.395300895,1.2570,1.1709,83.9174,3.6114,4.8684,3.6975,9/21/2017,11/15/2017,WS02,,
F0020,R,1.64,1.567324293,1.4057,1.3361,85.2472,3.6298,5.0355,3.6994,9/21/2017,11/15/2017,WS02,,
F0021,R,1.62,1.548210582,1.3489,1.2308,79.4982,3.6307,4.9796,3.7488,9/21/2017,11/15/2017,WS01,,
F0022,R,1.34,1.28061863,1.0834,0.9897,77.2830,3.6524,4.7358,3.7461,9/21/2017,11/15/2017,WS01,,
F0023,R,1.3,1.242391208,1.1084,0.9830,79.1216,3.6415,4.7499,3.7669,9/21/2017,11/15/2017,WS01,,
F0024,R,1.41,1.347516618,1.1895,1.0809,80.2142,3.6399,4.8294,3.7485,9/21/2017,11/15/2017,WS01,,
F0025,R,1.44,1.376187184,1.2602,1.1619,84.4289,3.6714,4.9316,3.7697,9/21/2017,11/15/2017,WS08,,
F0026,R,1.6,1.529096871,1.3562,1.2599,82.3950,3.625,4.9812,3.7213,9/21/2017,11/15/2017,WS08,,
F0027,R,1.4,1.337959762,1.2697,1.1013,82.3119,3.6293,4.899,3.7977,9/21/2017,11/15/2017,WS08,,
F0028,R,1.44,1.376187184,1.2592,1.1593,84.2400,3.6608,4.92,3.7607,9/21/2017,11/15/2017,WS08,,
F0029,R,1.37,1.309289196,1.2342,1.1163,85.2600,3.6702,4.9044,3.7881,9/21/2017,11/15/2017,WS13,,
F0030,R,1.66,1.586438004,1.4497,1.2908,81.3647,3.6003,5.05,3.7592,9/21/2017,11/15/2017,WS13,,
F0031,R,1.41,1.347516618,1.2051,1.1277,83.6873,3.6307,4.8358,3.7081,9/21/2017,11/15/2017,WS13,,
F0032,R,1.39,1.328402907,1.2988,1.1470,86.3443,3.6029,4.9017,3.7547,9/21/2017,11/15/2017,WS13,,
F0033,R,1.45,1.38574404,1.4058,1.1783,85.0301,3.6466,5.0524,3.8741,9/21/2017,11/15/2017,WS27,,
F0034,R,1.52,1.452642028,1.2567,1.1595,79.8201,3.6335,4.8902,3.7307,9/21/2017,11/15/2017,WS27,,
F0035,R,1.69,1.61510857,1.5606,1.3282,82.2360,3.625,5.1856,3.8574,9/21/2017,11/15/2017,WS27,,
F0036,R,1.59,1.519540016,1.4193,1.2537,82.5052,3.6324,5.0517,3.798,9/21/2017,11/15/2017,WS27,,
F0037,R,1.42,1.357073473,1.1739,1.0883,80.1946,3.6451,4.819,3.7307,9/21/2017,11/15/2017,WS18,,
F0038,R,1.41,1.347516618,1.1717,#VALUE!,#VALUE!,3.6182,4.7899,NA,9/21/2017,11/15/2017,WS18,spilled ash,
F0039,R,1.61,1.538653727,1.5603,1.2956,84.2035,3.6043,5.1646,3.869,9/21/2017,11/15/2017,WS18,,
F0040,R,1.59,1.519540016,1.5777,1.2323,81.0969,3.6373,5.215,3.9827,9/21/2017,11/15/2017,WS18,,
F0041,A,1.36,1.295431014,0.7091,0.5793,44.7187,3.6468,4.3559,3.7766,9/21/2017,11/15/2017,WS06,,
F0042,A,1.38,1.31448147,1.0460,0.7047,53.6105,3.6379,4.6839,3.9792,9/21/2017,11/15/2017,WS13,,
F0043,A,1.43,1.36210761,0.9982,0.7449,54.6873,3.6377,4.6359,3.891,9/21/2017,11/15/2017,WS13,,
F0044,A,1.43,1.36210761,1.0331,0.7525,55.2453,3.6535,4.6866,3.9341,9/21/2017,11/15/2017,WS13,,
F0045,A,1.35,1.285905786,0.8637,0.7108,55.2762,3.6315,4.4952,3.7844,9/21/2017,11/15/2017,WS13,,
F0046,A,1.58,1.504986031,0.8161,0.6973,46.3327,3.6453,4.4614,3.7641,9/21/2017,11/15/2017,WS08,,
F0047,A,1.54,1.466885119,0.8781,0.7111,48.4769,3.6155,4.4936,3.7825,9/21/2017,11/15/2017,WS08,,
F0048,A,1.58,1.504986031,0.8751,0.6909,45.9074,3.6532,4.5283,3.8374,9/21/2017,11/15/2017,WS08,,
F0049,A,1.48,1.40973375,0.7953,0.6393,45.3490,3.6478,4.4431,3.8038,9/21/2017,11/15/2017,WS08,,
F0050,A,1.24,1.181128277,1.1383,0.6988,59.1638,3.6546,4.7929,4.0941,9/21/2017,11/15/2017,WS01,,
F0051,A,1.47,1.400208522,0.9344,0.6566,46.8930,3.6295,4.5639,3.9073,9/21/2017,11/15/2017,WS01,,
F0052,A,1.46,1.390683294,0.7445,0.4833,34.7527,3.6397,4.3842,3.9009,9/21/2017,11/15/2017,WS01,,
F0053,A,1.52,1.447834663,1.0333,0.6735,46.5177,3.6002,4.6335,3.96,9/21/2017,11/15/2017,WS01,,
F0054,A,1.37,1.304956242,0.7563,0.6055,46.4000,3.6602,4.4165,3.811,9/21/2017,11/15/2017,WS02,,
F0055,A,1.54,1.466885119,1.0539,0.7463,50.8765,3.6583,4.7122,3.9659,9/21/2017,11/15/2017,WS02,,
F0056,A,1.41,1.343057154,1.0086,0.6513,48.4938,3.651,4.6596,4.0083,9/21/2017,11/15/2017,WS02,,
F0057,A,1.46,1.390683294,0.7618,0.6136,44.1222,3.6075,4.3693,3.7557,9/21/2017,11/15/2017,WS02,,
F0058,A,1.62,1.543086943,1.2934,0.8599,55.7260,3.6481,4.9415,4.0816,9/21/2017,11/15/2017,WS18,,
F0059,A,1.48,1.40973375,1.0526,0.7286,51.6835,3.6198,4.6724,3.9438,9/21/2017,11/15/2017,WS18,,
F0060,A,1.37,1.304956242,0.9021,0.6594,50.5304,3.641,4.5431,3.8837,9/21/2017,11/15/2017,WS18,,
F0061,A,1.52,1.447834663,1.0033,0.7842,54.1636,3.6304,4.6337,3.8495,9/21/2017,11/15/2017,WS18,,
F0062,A,1.49,1.419258978,0.7906,0.6126,43.1634,3.6267,4.4173,3.8047,9/21/2017,11/15/2017,WS07,,
F0063,A,1.5,1.428784206,0.9113,0.7314,51.1904,3.6065,4.5178,3.7864,9/21/2017,11/15/2017,WS07,,
F0064,A,1.45,1.381158066,0.9838,0.7593,54.9756,3.6606,4.6444,3.8851,9/21/2017,11/15/2017,WS07,,
F0065,A,1.51,1.438309435,0.8178,0.6462,44.9277,3.6202,4.438,3.7918,9/21/2017,11/15/2017,WS07,,
F0066,A,1.54,1.466885119,1.2126,0.8938,60.9318,3.6235,4.8361,3.9423,9/21/2017,11/15/2017,WS32,,
F0067,A,1.53,1.457359891,1.1104,0.9177,62.9700,3.6358,4.7462,3.8285,9/21/2017,11/15/2017,WS32,,
F0068,A,1.52,1.447834663,0.9400,0.7953,54.9303,3.6482,4.5882,3.7929,9/21/2017,11/15/2017,WS32,,
F0069,A,1.45,1.381158066,0.9726,0.7538,54.5774,3.6582,4.6308,3.877,9/21/2017,11/15/2017,WS32,,
F0070,A,1.51,1.438309435,0.8737,0.7617,52.9580,3.6695,4.5432,3.7815,9/21/2017,11/15/2017,WS36,,
F0071,A,1.62,1.543086943,0.9054,0.8148,52.8032,3.6421,4.5475,3.7327,9/21/2017,11/15/2017,WS36,,
F0072,A,1.47,1.400208522,0.8311,0.6856,48.9641,3.6036,4.4347,3.7491,9/21/2017,11/15/2017,WS36,,
F0073,A,1.41,1.343057154,0.7929,0.6843,50.9509,3.6006,4.3935,3.7092,9/21/2017,11/15/2017,WS36,,
F0074,A,1.59,1.514511259,0.8995,0.6851,45.2357,3.6169,4.5164,3.8313,9/21/2017,11/15/2017,WS06,,
F0075,A,1.41,1.343057154,0.9420,0.6561,48.8512,3.6381,4.5801,3.924,9/21/2017,11/15/2017,WS06,,
F0076,A,1.44,1.371632838,0.9206,0.6805,49.6124,3.6601,4.5807,3.9002,9/21/2017,11/15/2017,WS06,,
F0077,A,1.56,1.485935575,0.8416,0.7342,49.4099,3.6209,4.4625,3.7283,9/21/2017,11/15/2017,WS27,,
F0078,A,1.47,1.400208522,0.9116,0.7895,56.3845,3.6724,4.584,3.7945,9/21/2017,11/15/2017,WS27,,
F0079,A,1.48,1.40973375,0.8483,0.7332,52.0098,3.653,4.5013,3.7681,9/21/2017,11/15/2017,WS27,,
F0080,A,1.54,1.466885119,0.8932,0.7718,52.6149,3.6361,4.5293,3.7575,9/21/2017,11/15/2017,WS27,,
F0081,R,1.43,1.36210761,1.1745,1.0970,80.5370,3.638,4.8125,3.7155,9/21/2017,11/15/2017,WS14,,
F0082,R,1.55,1.476410347,1.2363,1.1435,77.4514,3.6295,4.8658,3.7223,9/21/2017,11/15/2017,WS14,,
F0083,R,1.46,1.390683294,1.0922,0.9905,71.2240,3.6466,4.7388,3.7483,9/21/2017,11/15/2017,WS14,,
F0084,R,1.45,1.381158066,1.2296,1.1657,84.4002,3.6206,4.8502,3.6845,9/21/2017,11/15/2017,WS14,,
F0085,R,1.61,1.533561715,1.3041,1.1975,78.0862,3.6626,4.9667,3.7692,9/21/2017,11/15/2017,WS06,,
F0086,R,1.6,1.524036487,1.2351,1.1594,76.0743,3.662,4.8971,3.7377,9/21/2017,11/15/2017,WS06,,
F0087,R,1.75,1.666914908,1.3786,1.2802,76.8006,3.6137,4.9923,3.7121,9/21/2017,11/15/2017,WS06,,
F0088,R,1.74,1.65738968,1.4130,1.2930,78.0142,3.6301,5.0431,3.7501,9/21/2017,11/15/2017,WS06,,
F0089,A,1.44,1.371632838,0.7357,0.6428,46.8639,3.6404,4.3761,3.7333,9/21/2017,11/15/2017,WS14,,
F0090,A,1.43,1.36210761,0.8259,0.7040,51.6846,1.775,2.6009,1.8969,9/21/2017,11/15/2017,WS31,,
F0091,A,1.54,1.466885119,1.0178,0.7955,54.2306,3.6539,4.6717,3.8762,9/21/2017,11/15/2017,WS31,,
F0092,A,1.69,1.609763539,1.0598,0.9180,57.0270,3.6353,4.6951,3.7771,9/21/2017,11/15/2017,WS31,,
F0093,A,1.59,1.514511259,1.0036,0.8755,57.8074,3.6385,4.6421,3.7666,9/21/2017,11/15/2017,WS31,,
F0094,A,1.53,1.457359891,0.8438,0.6826,46.8381,3.5924,4.4362,3.7536,9/21/2017,11/15/2017,WS14,,
F0095,A,1.44,1.371632838,0.8419,0.6777,49.4083,3.6474,4.4893,3.8116,9/21/2017,11/15/2017,WS14,,
F0096,A,1.66,1.581187855,1.1488,0.8720,55.1484,3.6446,4.7934,3.9214,9/21/2017,11/15/2017,WS14,,
F0097,R,1.29,1.232834352,1.0922,1.0376,84.1638,3.6123,4.7045,3.6669,10/19/17,12/18/2017,WS27,,
F0098,R,1.52,1.452642028,1.2302,1.1556,79.5516,3.6308,4.861,3.7054,10/19/17,12/18/2017,WS27,,
F0099,R,1.41,1.347516618,1.0869,1.0132,75.1902,3.6947,4.7816,3.7684,10/19/17,12/18/2017,WS27,,
F0100,R,1.55,1.481312594,1.2413,1.1807,79.7063,3.6287,4.87,3.6893,10/19/17,12/18/2017,WS27,,
F0101,R,1.63,1.557767438,1.3966,1.3123,84.2424,3.6334,5.03,3.7177,10/19/17,12/18/2017,WS31,,
F0102,R,1.32,1.261504919,1.1019,1.0474,83.0278,3.6311,4.733,3.6856,10/19/17,12/18/2017,WS31,,
F0103,R,1.45,1.38574404,1.2216,1.1444,82.5838,3.6091,4.8307,3.6863,10/19/17,12/18/2017,WS31,,
F0104,R,1.43,1.366630329,1.2042,1.1358,83.1095,3.646,4.8502,3.7144,10/19/17,12/18/2017,WS31,,
F0105,R,1.51,1.443085172,1.2135,1.1239,77.8818,3.6343,4.8478,3.7239,10/19/17,12/18/2017,WS36,,
F0106,R,1.45,1.38574404,1.2090,1.1279,81.3931,3.6614,4.8704,3.7425,10/19/17,12/18/2017,WS36,,
F0107,R,1.66,1.586438004,1.3972,1.3137,82.8082,3.6205,5.0177,3.704,10/19/17,12/18/2017,WS36,,
F0108,R,1.48,1.414414606,1.2515,1.1788,83.3419,3.6295,4.881,3.7022,10/19/17,12/18/2017,WS36,,
F0109,R,1.46,1.395300895,1.2486,1.1791,84.5051,3.636,4.8846,3.7055,10/19/17,12/18/2017,WS32,,
F0110,R,1.3,1.242391208,1.0805,1.0251,82.5102,3.6276,4.7081,3.683,10/19/17,12/18/2017,WS32,,
F0111,R,1.36,1.299732341,1.1219,1.0675,82.1323,3.6468,4.7687,3.7012,10/19/17,12/18/2017,WS32,,
F0112,R,1.39,1.328402907,1.1977,1.1187,84.2139,3.6417,4.8394,3.7207,10/19/17,12/18/2017,WS32,,
F0113,R,1.33,1.271061774,1.2101,1.1071,87.1004,3.6046,4.8147,3.7076,10/19/17,12/11/2017,WS18,,
F0114,R,1.57,1.500426305,1.4098,1.2892,85.9222,3.6307,5.0405,3.7513,10/19/17,12/11/2017,WS18,,
F0115,R,1.43,1.366630329,1.2334,1.1570,84.6608,3.661,4.8944,3.7374,10/19/17,12/11/2017,WS18,,
F0116,R,1.62,1.548210582,1.4408,1.3684,88.3859,3.6215,5.0623,3.6939,10/19/17,12/11/2017,WS18,,
F0117,R,1.5,1.433528317,1.3024,1.2058,84.1141,3.6473,4.9497,3.7439,10/19/17,12/11/2017,WS01,,
F0118,R,1.52,1.452642028,1.3773,1.2367,85.1345,3.6292,5.0065,3.7698,10/19/17,12/11/2017,WS01,,
F0119,R,1.35,1.290175485,1.1702,1.0761,83.4073,3.6391,4.8093,3.7332,10/19/17,12/11/2017,WS01,,
F0120,R,1.41,1.347516618,1.2158,1.1286,83.7541,3.6373,4.8531,3.7245,10/19/17,12/11/2017,WS01,,
F0121,R,1.32,1.261504919,1.1537,1.0784,85.4852,3.6217,4.7754,3.697,10/19/17,12/11/2017,WS02,,
F0122,R,1.34,1.28061863,1.2985,1.1159,87.1376,3.617,4.9155,3.7996,10/19/17,12/11/2017,WS02,,
F0123,R,1.64,1.567324293,1.6695,1.4133,90.1728,3.6399,5.3094,3.8961,10/19/17,12/11/2017,WS02,,
F0124,R,1.3,1.242391208,1.0761,1.0219,82.2527,3.6323,4.7084,3.6865,10/19/17,12/11/2017,WS02,,
F0125,R,1.54,1.471755739,1.2979,1.2255,83.2679,3.6605,4.9584,3.7329,10/19/17,12/11/2017,WS07,,
F0126,R,1.41,1.347516618,1.1879,1.1226,83.3088,3.6545,4.8424,3.7198,10/19/17,12/11/2017,WS07,,
F0127,R,1.46,1.395300895,1.3175,1.2123,86.8845,3.6009,4.9184,3.7061,10/19/17,12/11/2017,WS07,,
F0128,R,1.4,1.337959762,1.2471,1.1626,86.8935,3.6486,4.8957,3.7331,10/19/17,12/11/2017,WS07,,
F0129,R,1.49,1.423971461,1.2752,1.2041,84.5593,3.6491,4.9243,3.7202,10/19/17,12/11/2017,WS14,,
F0130,R,1.3,1.242391208,1.1275,1.0756,86.5750,3.6592,4.7867,3.7111,10/19/17,12/11/2017,WS14,,
F0131,R,1.33,1.271061774,1.1142,1.0526,82.8127,3.6693,4.7835,3.7309,10/19/17,12/11/2017,WS14,,
F0132,R,1.4,1.337959762,1.2213,1.1503,85.9742,3.6396,4.8609,3.7106,10/19/17,12/11/2017,WS14,,
F0133,R,1.4,1.337959762,1.1951,1.1297,84.4345,3.6075,4.8026,3.6729,10/19/17,12/11/2017,WS08,,
F0134,R,1.36,1.299732341,1.2034,1.1262,86.6486,3.6356,4.839,3.7128,10/19/17,12/11/2017,WS08,,
F0135,R,1.49,1.423971461,1.2958,1.2372,86.8838,3.6512,4.947,3.7098,10/19/17,12/11/2017,WS08,,
F0136,R,1.37,1.309289196,1.2055,1.1298,86.2911,3.654,4.8595,3.7297,10/19/17,12/11/2017,WS08,,
F0137,R,1.32,1.261504919,1.1681,1.0951,86.8090,3.6554,4.8235,3.7284,10/19/17,12/11/2017,WS13,,
F0138,R,1.33,1.271061774,1.2112,1.1333,89.1617,1.7932,3.0044,1.8711,10/19/17,12/11/2017,WS13,,
F0139,R,1.49,1.423971461,1.3299,1.2468,87.5579,3.6502,4.9801,3.7333,10/19/17,12/11/2017,WS13,,
F0140,R,1.57,1.500426305,1.3957,1.2659,84.3694,3.6421,5.0378,3.7719,10/19/17,12/11/2017,WS13,,
F0141,R,1.41,1.347516618,1.2637,1.1709,86.8932,3.6602,4.9239,3.753,10/19/17,12/11/2017,WS06,,
F0142,R,1.53,1.462198883,1.2783,1.1829,80.8987,3.624,4.9023,3.7194,10/19/17,12/11/2017,WS06,,
F0143,R,1.63,1.557767438,1.3926,1.3054,83.7994,3.6389,5.0315,3.7261,10/19/17,12/11/2017,WS06,,
F0144,R,1.62,1.548210582,1.3692,1.3050,84.2909,3.6299,4.9991,3.6941,10/19/17,12/11/2017,WS06,,
F0145,A,1.51,1.438309435,1.1043,0.8021,55.7669,3.6491,4.7534,3.9513,10/19/17,12/11/2017,WS02,,
F0146,A,1.54,1.466885119,1.5457,0.8386,57.1688,3.5945,5.1402,4.3016,10/19/17,12/11/2017,WS02,,
F0147,A,1.52,1.447834663,0.9444,0.7846,54.1913,3.6381,4.5825,3.7979,10/19/17,12/11/2017,WS02,,
F0148,A,1.51,1.438309435,0.9708,0.7627,53.0275,3.6079,4.5787,3.816,10/19/17,12/11/2017,WS02,,
F0149,A,1.42,1.352582382,0.8641,0.6888,50.9248,3.6635,4.5276,3.8388,10/19/17,12/11/2017,WS01,,
F0150,A,1.5,1.428784206,NA,NA,NA,NA,NA,NA,10/19/17,12/11/2017,WS01,negatives…,
F0151,A,1.4,1.333531926,1.6652,0.6904,51.7723,3.659,5.3242,4.6338,10/19/17,12/11/2017,WS01,,
F0152,A,1.41,1.343057154,0.7408,0.5670,42.2171,3.6405,4.3813,3.8143,10/19/17,12/11/2017,WS01,,
F0153,A,1.4,1.333531926,0.7274,0.6079,45.5857,3.6109,4.3383,3.7304,10/19/17,12/11/2017,WS14,,
F0154,A,1.47,1.400208522,0.9429,0.8031,57.3557,3.6301,4.573,3.7699,10/19/17,12/11/2017,WS14,,
F0155,A,1.59,1.514511259,0.8563,0.7168,47.3288,3.6342,4.4905,3.7737,10/19/17,12/11/2017,WS14,,
F0156,A,1.51,1.438309435,0.9330,0.8205,57.0461,3.6451,4.5781,3.7576,10/19/17,12/11/2017,WS14,,
F0157,A,1.45,1.381158066,0.8628,0.7242,52.4343,3.5991,4.4619,3.7377,10/19/17,12/11/2017,WS18,,
F0158,A,1.5,1.428784206,0.8917,0.7741,54.1789,3.663,4.5547,3.7806,10/19/17,12/11/2017,WS18,,
F0159,A,1.44,1.371632838,0.8787,0.7909,57.6612,3.5935,4.4722,3.6813,10/19/17,12/11/2017,WS18,,
F0160,A,1.58,1.504986031,1.3981,0.9101,60.4723,3.6026,5.0007,4.0906,10/19/17,12/11/2017,WS18,,
F0161,A,1.56,1.485935575,0.9196,0.8171,54.9889,3.6777,4.5973,3.7802,10/19/17,12/11/2017,WS06,,
F0162,A,1.51,1.438309435,0.9804,0.8547,59.4239,3.6519,4.6323,3.7776,10/19/17,12/11/2017,WS06,,
F0163,A,1.45,1.381158066,0.9048,0.7828,56.6771,3.6356,4.5404,3.7576,10/19/17,12/11/2017,WS06,,
F0164,A,1.51,1.438309435,0.8452,0.7185,49.9545,3.6252,4.4704,3.7519,10/19/17,12/11/2017,WS06,,
F0165,A,1.49,1.419258978,1.0439,0.8906,62.7511,3.6452,4.6891,3.7985,10/19/17,12/11/2017,WS13,,
F0166,A,1.48,1.40973375,0.9338,0.8085,57.3513,3.6162,4.55,3.7415,10/19/17,12/11/2017,WS13,,
F0167,A,1.54,1.466885119,1.0532,0.8558,58.3413,3.6522,4.7054,3.8496,10/19/17,12/11/2017,WS13,,
F0168,A,1.43,1.36210761,0.8959,0.6600,48.4543,3.6441,4.54,3.88,10/19/17,12/11/2017,WS13,,
F0169,A,1.43,1.36210761,0.9599,0.8155,59.8705,3.6427,4.6026,3.7871,10/19/17,12/11/2017,WS08,,
F0170,A,1.52,1.447834663,1.0021,0.8624,59.5648,3.6541,4.6562,3.7938,10/19/17,12/11/2017,WS08,,
F0171,A,1.55,1.476410347,0.9568,0.8513,57.6601,3.6012,4.558,3.7067,10/19/17,12/11/2017,WS08,,
F0172,A,1.47,1.400208522,0.9867,0.8206,58.6056,3.6725,4.6592,3.8386,10/19/17,12/11/2017,WS08,,
F0173,A,1.44,1.371632838,0.7979,0.6884,50.1884,3.6213,4.4192,3.7308,10/19/17,12/18/2017,WS31,,
F0174,A,1.53,1.457359891,1.0143,0.9036,62.0025,3.6524,4.6667,3.7631,10/19/17,12/18/2017,WS31,,
F0175,A,1.56,1.485935575,0.9640,0.8646,58.1856,3.6486,4.6126,3.748,10/19/17,12/18/2017,WS31,,
F0176,A,1.46,1.390683294,0.9759,0.8623,62.0055,3.6317,4.6076,3.7453,10/19/17,12/18/2017,WS31,,
F0177,A,1.45,1.381158066,1.0226,0.8311,60.1741,3.6132,4.6358,3.8047,10/19/17,12/11/2017,WS07,,
F0178,A,1.53,1.457359891,1.0498,0.8759,60.1018,3.63,4.6798,3.8039,10/19/17,12/11/2017,WS07,,
F0179,A,1.45,1.381158066,2.9308,0.7453,53.9620,1.609,4.5398,3.7945,10/19/17,12/11/2017,WS07,,
F0180,A,1.51,1.438309435,0.9211,0.7789,54.1539,3.6031,4.5242,3.7453,10/19/17,12/11/2017,WS07,,
F0181,A,1.48,1.40973375,1.0169,0.8841,62.7140,3.6295,4.6464,3.7623,10/19/17,12/18/2017,WS32,,
F0182,A,1.51,1.438309435,0.9917,0.8412,58.4853,3.6716,4.6633,3.8221,10/19/17,12/18/2017,WS32,,
F0183,A,1.52,1.447834663,0.8873,0.7775,53.7009,3.6181,4.5054,3.7279,10/19/17,12/18/2017,WS32,,
F0184,A,1.56,1.485935575,0.9087,0.8096,54.4842,3.639,4.5477,3.7381,10/19/17,12/18/2017,WS32,,
F0185,A,1.48,1.40973375,0.8737,0.7747,54.9536,3.614,4.4877,3.713,10/19/17,12/18/2017,WS36,,
F0186,A,1.57,1.495460803,1.0177,0.8693,58.1292,3.6385,4.6562,3.7869,10/19/17,12/18/2017,WS36,,
F0187,A,1.41,1.343057154,0.9205,0.7784,57.9573,3.6049,4.5254,3.747,10/19/17,12/18/2017,WS36,,
F0188,A,1.58,1.504986031,0.9645,0.8132,54.0337,3.6303,4.5948,3.7816,10/19/17,12/18/2017,WS36,,
F0189,A,1.51,1.438309435,0.8800,0.7939,55.1967,3.6385,4.5185,3.7246,10/19/17,12/18/2017,WS27,,
F0190,A,1.52,1.447834663,0.8592,0.7555,52.1814,3.6459,4.5051,3.7496,10/19/17,12/18/2017,WS27,,
F0191,A,1.44,1.371632838,0.8693,0.7792,56.8082,3.5614,4.4307,3.6515,10/19/17,12/18/2017,WS27,,
F0192,A,1.55,1.476410347,0.9238,0.8392,56.8406,3.6708,4.5946,3.7554,10/19/17,12/18/2017,WS27,,
F0193,R,1.48,1.414414606,1.3438,1.2466,88.1354,3.6396,4.9834,3.7368,11/15/17,1/5/2018,WS01,,
F0194,R,1.56,1.49086945,1.4304,1.3407,89.9274,3.6341,5.0645,3.7238,11/15/17,1/5/2018,WS01,,
F0195,R,1.5,1.433528317,1.3841,1.2733,88.8228,3.6037,4.9878,3.7145,11/15/17,1/5/2018,WS01,,
F0196,R,1.43,1.366630329,1.3093,1.2457,91.1512,3.5621,4.8714,3.6257,11/15/17,1/5/2018,WS01,,
F0197,R,1.44,1.376187184,1.3039,1.2536,91.0923,3.6637,4.9676,3.714,11/15/17,1/5/2018,WS27,,
F0198,R,1.58,1.50998316,1.3998,1.2731,84.3122,3.5989,4.9987,3.7256,11/15/17,1/5/2018,WS27,,
F0199,R,1.58,1.50998316,1.4417,1.3792,91.3388,3.6954,5.1371,3.7579,11/15/17,1/5/2018,WS27,,
F0200,R,1.49,1.423971461,1.3773,1.3073,91.8066,3.6396,5.0169,3.7096,11/15/17,1/5/2018,WS27,,
F0201,R,1.44,1.376187184,1.3554,1.2918,93.8680,3.6019,4.9573,3.6655,11/15/17,1/5/2018,WS02,,
F0202,R,1.55,1.481312594,1.3759,1.3002,87.7735,3.6556,5.0315,3.7313,11/15/17,1/5/2018,WS02,,
F0203,R,1.49,1.423971461,1.3361,1.2752,89.5524,3.6617,4.9978,3.7226,11/15/17,1/5/2018,WS02,,
F0204,R,1.58,1.50998316,1.4129,1.3395,88.7096,3.6022,5.0151,3.6756,11/15/17,1/5/2018,WS02,,
F0205,R,1.57,1.500426305,1.3735,1.2819,85.4357,3.631,5.0045,3.7226,11/15/17,1/5/2018,WS07,,
F0206,R,1.47,1.404857751,1.2771,1.2053,85.7952,3.6738,4.9509,3.7456,11/15/17,1/5/2018,WS07,,
F0207,R,1.51,1.443085172,1.3322,1.2538,86.8833,3.6786,5.0108,3.757,11/15/17,1/5/2018,WS07,,
F0208,R,1.56,1.49086945,1.4457,1.3824,92.7244,3.6289,5.0746,3.6922,11/15/17,1/5/2018,WS07,,
F0209,R,1.44,1.376187184,1.3160,1.2426,90.2929,3.6554,4.9714,3.7288,11/15/17,1/5/2018,WS32,,
F0210,R,1.53,1.462198883,1.3937,1.3224,90.4391,3.6497,5.0434,3.721,11/15/17,1/5/2018,WS32,,
F0211,R,1.44,1.376187184,1.3035,1.2427,90.3002,3.647,4.9505,3.7078,11/15/17,1/5/2018,WS32,,
F0212,R,1.45,1.38574404,1.3236,1.2521,90.3558,3.6553,4.9789,3.7268,11/15/17,1/5/2018,WS32,,
